Date,Customer_Age,Customer_Gender,Country,Product_Category,Unit_Price,Color
2021-06-10,30,M,Germany,Clothing,50,White
2013-06-28,30,M,Germany,Clothing,50,Green
2017-06-28,30,M,Germany,Clothing,50,Green
2013-09-23,30,M,Germany,Clothing,54,White
2021-09-23,30,M,Germany,Clothing,54,Green
2014-07-07,30,M,Germany,Clothing,54,Black
2023-07-07,30,M,Germany,Clothing,54,White
2023-05-06,30,M,Germany,Bikes,2295,Green
2021-05-06,30,M,Germany,Bikes,2295,White
2014-07-09,30,M,Germany,Bikes,2295,Black
2013-07-09,30,M,Germany,Bikes,2295,White
2019-05-26,30,M,Germany,Bikes,2295,Black
2013-05-26,30,M,Germany,Bikes,2295,Blue
2016-07-29,30,M,Germany,Bikes,2295,White
2017-07-29,30,M,Germany,Bikes,2295,White
2020-12-04,30,F,Germany,Bikes,769,Green
2023-12-04,30,F,Germany,Bikes,769,Blue
2014-01-17,30,F,Germany,Bikes,769,White
2015-01-17,30,F,Germany,Bikes,769,White
2019-05-20,30,F,Germany,Bikes,769,White
2023-05-20,30,F,Germany,Bikes,769,White
2022-12-29,30,M,Germany,Bikes,2320,Red
2020-12-29,30,M,Germany,Bikes,2320,White
2013-03-22,30,M,Germany,Bikes,2320,Black
2023-03-22,30,M,Germany,Bikes,2320,Black
2017-04-16,30,F,Germany,Bikes,2295,Red
2020-04-16,30,F,Germany,Bikes,2295,White
2015-04-10,30,F,Germany,Bikes,2320,White
2019-04-10,30,F,Germany,Bikes,2320,Red
2023-05-17,30,F,Germany,Bikes,2320,White
2015-05-17,30,F,Germany,Bikes,2320,Green
2020-05-24,30,F,Germany,Bikes,2320,Red
2022-05-24,30,F,Germany,Bikes,2320,Red
2023-06-14,30,F,Germany,Bikes,769,Red
2019-06-14,30,F,Germany,Bikes,769,Red
2014-02-20,30,M,Germany,Bikes,2295,Red
2022-02-20,30,M,Germany,Bikes,2295,Black
2022-04-20,30,M,Germany,Bikes,2295,Blue
2018-04-20,30,M,Germany,Bikes,2295,Blue
2019-05-05,30,M,Germany,Bikes,2295,White
2020-05-05,30,M,Germany,Bikes,2295,White
2021-06-10,30,M,Germany,Bikes,2295,Blue
2015-06-10,30,M,Germany,Bikes,2295,Green
2016-01-10,30,M,Germany,Bikes,3578,Black
2017-01-10,30,M,Germany,Bikes,3578,White
2014-05-01,30,M,Germany,Bikes,3578,Green
2015-05-01,30,M,Germany,Bikes,3578,Red
2023-04-14,30,M,Germany,Bikes,3578,Red
2015-04-14,30,M,Germany,Bikes,3578,Green
2020-05-03,30,M,Germany,Bikes,3578,Green
2022-05-03,30,M,Germany,Bikes,3578,White
2017-06-22,30,M,Germany,Bikes,3578,Red
2017-06-22,30,M,Germany,Bikes,3578,Green
2015-08-25,30,M,Germany,Bikes,3578,Red
2022-08-25,30,M,Germany,Bikes,3578,Green
2020-10-12,30,M,Germany,Bikes,3578,Blue
2022-10-12,30,M,Germany,Bikes,3578,Green
2013-04-27,30,M,Germany,Bikes,3578,White
2022-04-27,30,M,Germany,Bikes,3578,Green
2015-06-01,30,M,Germany,Bikes,3578,Red
2022-06-01,30,M,Germany,Bikes,3578,Black
2020-06-23,30,M,Germany,Bikes,3578,Red
2021-06-23,30,M,Germany,Bikes,3578,Green
2014-05-19,30,F,Germany,Bikes,2443,Blue
2017-05-19,30,F,Germany,Bikes,2443,Blue
2022-10-03,30,F,Germany,Bikes,2443,Black
2016-10-03,30,F,Germany,Bikes,2443,White
2020-04-17,30,F,Germany,Bikes,3578,Black
2019-04-17,30,F,Germany,Bikes,3578,Blue
2015-06-05,30,F,Germany,Bikes,2443,Green
2018-06-05,30,F,Germany,Bikes,2443,Red
2023-06-17,30,F,Germany,Bikes,2443,Blue
2014-06-17,30,F,Germany,Bikes,2443,Blue
2013-06-19,30,F,Germany,Bikes,2443,Blue
2017-06-19,30,F,Germany,Bikes,2443,White
2017-03-21,30,F,Germany,Bikes,2443,Black
2018-03-21,30,F,Germany,Bikes,2443,White
2019-04-02,30,F,Germany,Bikes,2443,Red
2023-04-02,30,F,Germany,Bikes,2443,Green
2023-04-20,30,F,Germany,Bikes,2443,Red
2014-04-20,30,F,Germany,Bikes,2443,White
2018-04-30,30,F,Germany,Bikes,783,Black
2014-04-30,30,F,Germany,Bikes,783,White
2019-02-16,30,F,Germany,Bikes,783,Black
2020-02-16,30,F,Germany,Bikes,783,Blue
2018-03-06,30,F,Germany,Bikes,783,Red
2020-03-06,30,F,Germany,Bikes,783,Red
2015-04-24,30,M,Germany,Bikes,783,Red
2015-04-24,30,M,Germany,Bikes,783,Black
2018-10-13,30,M,Germany,Bikes,783,Blue
2018-10-13,30,M,Germany,Bikes,783,Blue
2019-06-27,30,M,Germany,Bikes,783,Green
2020-06-27,30,M,Germany,Bikes,783,Green
2014-01-27,30,M,Germany,Bikes,783,Black
2019-01-27,30,M,Germany,Bikes,783,Black
2021-05-18,30,M,Germany,Bikes,783,Red
2021-05-18,30,M,Germany,Bikes,783,Blue
2022-05-29,30,M,Germany,Bikes,783,Red
2015-05-29,30,M,Germany,Bikes,783,Red
2022-04-01,30,F,Germany,Bikes,1701,Blue
2018-04-01,30,F,Germany,Bikes,1701,Red
2022-06-22,30,F,Germany,Bikes,1701,Black
2022-06-22,30,F,Germany,Bikes,1701,Blue
2016-09-16,30,F,Germany,Bikes,1701,Green
2015-09-16,30,F,Germany,Bikes,1701,Green
2020-12-24,30,F,Germany,Bikes,1701,Black
2015-12-24,30,F,Germany,Bikes,1701,White
2022-12-26,30,F,Germany,Bikes,1701,Black
2018-12-26,30,F,Germany,Bikes,1701,Black
2021-09-23,30,M,Germany,Bikes,1120,Green
2014-09-23,30,M,Germany,Bikes,1120,Red
2015-12-25,30,M,Germany,Bikes,1120,Red
2022-12-25,30,M,Germany,Bikes,1120,Red
2021-04-15,30,F,Germany,Bikes,540,Blue
2013-04-15,30,F,Germany,Bikes,540,Black
2020-12-14,30,F,Germany,Bikes,540,Green
2021-12-14,30,F,Germany,Bikes,540,Black
2018-12-20,30,F,Germany,Bikes,540,Blue
2023-12-20,30,F,Germany,Bikes,540,Red
2022-01-15,30,F,Germany,Bikes,540,Green
2017-01-15,30,F,Germany,Bikes,540,Red
2015-04-10,30,F,Germany,Bikes,540,Black
2019-04-10,30,F,Germany,Bikes,540,Blue
2017-06-26,30,F,Germany,Bikes,540,Red
2021-06-26,30,F,Germany,Bikes,540,Blue
2022-05-20,30,M,Germany,Bikes,540,Black
2017-05-20,30,M,Germany,Bikes,540,White
2022-10-22,30,M,Germany,Bikes,540,Red
2020-10-22,30,M,Germany,Bikes,540,Green
2018-02-07,30,M,Germany,Bikes,540,Blue
2023-02-07,30,M,Germany,Bikes,540,White
2020-02-21,30,M,Germany,Bikes,540,Blue
2018-02-21,30,M,Germany,Bikes,540,Red
2023-02-23,30,M,Germany,Bikes,540,Green
2016-02-23,30,M,Germany,Bikes,540,Red
2019-05-21,30,M,Germany,Bikes,540,Black
2023-05-21,30,M,Germany,Bikes,540,Red
2017-12-29,30,M,Germany,Accessories,29,White
2013-12-29,30,M,Germany,Accessories,29,Blue
2021-12-29,30,M,Germany,Accessories,29,Green
2023-12-29,30,M,Germany,Accessories,29,Black
2013-09-15,30,F,Germany,Accessories,29,Green
2019-09-15,30,F,Germany,Accessories,29,Blue
2021-09-22,30,F,Germany,Accessories,29,Green
2016-09-22,30,F,Germany,Accessories,29,Red
2014-10-30,30,F,Germany,Accessories,29,White
2019-10-30,30,F,Germany,Accessories,29,White
2016-01-17,30,F,Germany,Accessories,29,Green
2021-01-17,30,F,Germany,Accessories,29,White
2015-01-17,30,F,Germany,Accessories,29,Blue
2022-01-17,30,F,Germany,Accessories,29,Blue
2014-01-17,30,F,Germany,Accessories,29,White
2017-01-17,30,F,Germany,Accessories,29,Black
2023-08-26,30,F,Germany,Bikes,1215,Green
2014-08-26,30,F,Germany,Bikes,1215,Green
2020-10-15,30,F,Germany,Bikes,1215,Blue
2015-10-15,30,F,Germany,Bikes,1215,Black
2018-08-12,30,F,Germany,Bikes,1215,Black
2016-08-12,30,F,Germany,Bikes,1215,White
2021-11-12,30,F,Germany,Bikes,1215,Green
2020-11-12,30,F,Germany,Bikes,1215,Green
2018-11-17,30,F,Germany,Bikes,1215,Red
2017-11-17,30,F,Germany,Bikes,1215,Green
2016-01-14,30,F,Germany,Bikes,1215,White
2020-01-14,30,F,Germany,Bikes,1215,Green
2023-06-16,30,F,Germany,Bikes,1215,Green
2015-06-16,30,F,Germany,Bikes,1215,Red
2016-10-11,30,M,Germany,Bikes,1215,Black
2021-10-11,30,M,Germany,Bikes,1215,Green
2022-06-14,30,M,Germany,Bikes,1215,Green
2023-06-14,30,M,Germany,Bikes,1215,Green
2013-06-28,30,M,Germany,Bikes,1215,Green
2018-06-28,30,M,Germany,Bikes,1215,Red
2020-07-01,30,F,Germany,Bikes,2384,Green
2021-07-01,30,F,Germany,Bikes,2384,Green
2018-05-27,30,F,Germany,Bikes,2384,Green
2014-05-27,30,F,Germany,Bikes,2384,Green
2015-06-15,30,F,Germany,Bikes,2384,Blue
2014-06-15,30,F,Germany,Bikes,2384,Red
2018-07-24,30,M,Germany,Bikes,742,Blue
2022-07-24,30,M,Germany,Bikes,742,Black
2015-08-23,30,M,Germany,Bikes,742,Blue
2013-08-23,30,M,Germany,Bikes,742,Black
2013-03-13,30,M,Germany,Bikes,742,Red
2018-03-13,30,M,Germany,Bikes,742,White
2018-07-07,30,M,Germany,Bikes,742,Green
2023-07-07,30,M,Germany,Bikes,742,Blue
2019-04-09,30,M,Germany,Bikes,742,Black
2023-04-09,30,M,Germany,Bikes,742,Black
2013-05-14,30,M,Germany,Bikes,742,Red
2016-05-14,30,M,Germany,Bikes,742,Green
2021-08-14,30,F,Germany,Bikes,742,Green
2017-08-14,30,F,Germany,Bikes,742,Red
2021-05-07,30,F,Germany,Bikes,742,Red
2023-05-07,30,F,Germany,Bikes,742,White
2017-12-25,30,M,Germany,Clothing,64,Black
2020-12-25,30,M,Germany,Clothing,64,Black
2023-01-15,30,F,Germany,Clothing,64,Green
2020-01-15,30,F,Germany,Clothing,64,Black
2018-03-21,30,F,Germany,Clothing,64,Black
2021-03-21,30,F,Germany,Clothing,64,Red
2014-08-04,29,M,Germany,Accessories,22,Blue
2020-08-04,29,M,Germany,Accessories,22,Blue
2015-06-11,29,M,Germany,Accessories,22,Black
2018-06-11,29,M,Germany,Accessories,22,Blue
2020-12-07,29,F,Germany,Accessories,22,Black
2013-12-07,29,F,Germany,Accessories,22,Red
2016-06-15,29,F,Germany,Accessories,22,Blue
2021-06-15,29,F,Germany,Accessories,22,Red
2021-04-01,29,F,Germany,Accessories,22,Blue
2022-04-01,29,F,Germany,Accessories,22,Red
2022-07-28,29,F,Germany,Accessories,22,Blue
2018-07-28,29,F,Germany,Accessories,22,Red
2018-04-02,29,M,Germany,Accessories,22,Black
2017-04-02,29,M,Germany,Accessories,22,Blue
2021-02-14,29,F,Germany,Accessories,22,Green
2022-02-14,29,F,Germany,Accessories,22,Black
2018-07-27,29,F,Germany,Clothing,24,Black
2019-07-27,29,F,Germany,Clothing,24,White
2021-08-03,29,F,Germany,Clothing,24,Blue
2018-08-03,29,F,Germany,Clothing,24,White
2018-04-17,29,M,Germany,Clothing,24,White
2020-04-17,29,M,Germany,Clothing,24,White
2017-01-22,29,F,Germany,Clothing,24,Black
2016-01-22,29,F,Germany,Clothing,24,Red
2020-11-10,29,M,Germany,Accessories,35,Blue
2020-11-10,29,M,Germany,Accessories,35,Green
2015-12-08,29,M,Germany,Accessories,35,Green
2017-12-08,29,M,Germany,Accessories,35,White
2016-12-24,29,M,Germany,Accessories,35,Black
2014-12-24,29,M,Germany,Accessories,35,Black
2021-03-06,29,M,Germany,Accessories,35,Red
2021-03-06,29,M,Germany,Accessories,35,Red
2020-07-15,29,M,Germany,Accessories,35,Green
2021-07-15,29,M,Germany,Accessories,35,Green
2017-12-02,29,M,Germany,Accessories,35,Black
2015-12-02,29,M,Germany,Accessories,35,White
2013-03-01,29,M,Germany,Accessories,35,Green
2015-03-01,29,M,Germany,Accessories,35,Black
2015-04-23,29,M,Germany,Accessories,35,Blue
2023-04-23,29,M,Germany,Accessories,35,Green
2023-06-30,29,M,Germany,Accessories,35,Black
2014-06-30,29,M,Germany,Accessories,35,Black
2014-10-31,29,M,Germany,Accessories,35,Blue
2017-10-31,29,M,Germany,Accessories,35,Black
2014-11-07,29,M,Germany,Accessories,35,White
2018-11-07,29,M,Germany,Accessories,35,Blue
2022-05-19,29,M,Germany,Accessories,35,Red
2015-05-19,29,M,Germany,Accessories,35,Red
2022-08-03,29,F,Germany,Accessories,35,Blue
2023-08-03,29,F,Germany,Accessories,35,Blue
2018-10-29,29,F,Germany,Accessories,35,Blue
2017-10-29,29,F,Germany,Accessories,35,White
2023-03-19,29,F,Germany,Accessories,35,White
2020-03-19,29,F,Germany,Accessories,35,Red
2018-06-27,29,F,Germany,Accessories,35,White
2017-06-27,29,F,Germany,Accessories,35,Green
2018-12-13,29,F,Germany,Accessories,35,Red
2023-12-13,29,F,Germany,Accessories,35,Green
2017-01-02,29,F,Germany,Accessories,35,Blue
2014-01-02,29,F,Germany,Accessories,35,Blue
2016-05-06,29,F,Germany,Accessories,35,Black
2017-05-06,29,F,Germany,Accessories,35,Red
2017-07-08,29,F,Germany,Accessories,35,Black
2013-07-08,29,F,Germany,Accessories,35,Red
2021-07-30,29,F,Germany,Accessories,35,White
2019-07-30,29,F,Germany,Accessories,35,Blue
2013-11-22,29,F,Germany,Accessories,35,Red
2022-11-22,29,F,Germany,Accessories,35,Red
2018-12-27,29,F,Germany,Accessories,35,White
2022-12-27,29,F,Germany,Accessories,35,Green
2013-01-12,29,F,Germany,Accessories,35,White
2017-01-12,29,F,Germany,Accessories,35,White
2016-01-22,29,F,Germany,Accessories,35,Black
2014-01-22,29,F,Germany,Accessories,35,Blue
2021-12-25,29,F,Germany,Accessories,35,Black
2014-12-25,29,F,Germany,Accessories,35,Blue
2017-02-21,29,F,Germany,Accessories,35,Black
2015-02-21,29,F,Germany,Accessories,35,White
2018-03-07,29,F,Germany,Accessories,35,Red
2021-03-07,29,F,Germany,Accessories,35,White
2016-04-28,29,F,Germany,Accessories,35,Red
2017-04-28,29,F,Germany,Accessories,35,Red
2016-05-31,29,F,Germany,Accessories,35,Green
2017-05-31,29,F,Germany,Accessories,35,Blue
2013-10-02,29,F,Germany,Accessories,35,White
2018-10-02,29,F,Germany,Accessories,35,Green
2017-05-07,29,F,Germany,Accessories,35,Red
2020-05-07,29,F,Germany,Accessories,35,Blue
2016-03-07,29,F,Germany,Accessories,55,Black
2016-03-07,29,F,Germany,Accessories,55,Red
2017-08-04,29,F,Germany,Clothing,50,Green
2016-08-04,29,F,Germany,Clothing,50,White
2023-12-26,29,F,Germany,Clothing,50,White
2018-12-26,29,F,Germany,Clothing,50,Green
2023-03-07,29,F,Germany,Clothing,50,Blue
2017-03-07,29,F,Germany,Clothing,50,Black
2016-04-03,29,F,Germany,Clothing,50,Black
2018-04-03,29,F,Germany,Clothing,50,Blue
2017-08-04,29,M,Germany,Clothing,50,Blue
2020-08-04,29,M,Germany,Clothing,50,Red
2020-04-01,29,M,Germany,Clothing,50,Blue
2017-04-01,29,M,Germany,Clothing,50,White
2019-05-27,29,M,Germany,Clothing,50,Green
2023-05-27,29,M,Germany,Clothing,50,White
2020-07-28,29,F,Germany,Clothing,50,Black
2021-07-28,29,F,Germany,Clothing,50,Blue
2017-08-03,29,F,Germany,Clothing,50,Black
2020-08-03,29,F,Germany,Clothing,50,White
2014-11-10,29,M,Germany,Clothing,50,Blue
2015-11-10,29,M,Germany,Clothing,50,White
2013-06-11,29,M,Germany,Clothing,50,Green
2019-06-11,29,M,Germany,Clothing,50,Green
2022-12-22,29,F,Germany,Clothing,50,Red
2023-12-22,29,F,Germany,Clothing,50,White
2013-01-04,29,F,Germany,Clothing,50,Black
2016-01-04,29,F,Germany,Clothing,50,Red
2018-12-07,29,F,Germany,Clothing,50,Red
2022-12-07,29,F,Germany,Clothing,50,Green
2015-01-22,29,F,Germany,Clothing,50,White
2016-01-22,29,F,Germany,Clothing,50,Green
2013-04-03,29,F,Germany,Clothing,50,Blue
2021-04-03,29,F,Germany,Clothing,50,Blue
2021-03-01,29,M,Germany,Clothing,54,Blue
2020-03-01,29,M,Germany,Clothing,54,Black
2017-04-28,29,M,Germany,Clothing,54,White
2020-04-28,29,M,Germany,Clothing,54,Red
2020-02-16,29,F,Germany,Bikes,2295,White
2017-02-16,29,F,Germany,Bikes,2295,White
2016-07-30,29,F,Germany,Bikes,2295,Green
2023-07-30,29,F,Germany,Bikes,2295,Blue
2020-12-07,29,F,Germany,Bikes,2295,Black
2018-12-07,29,F,Germany,Bikes,2295,Blue
2020-06-15,29,F,Germany,Bikes,2320,Red
2019-06-15,29,F,Germany,Bikes,2320,Red
2017-05-13,29,F,Germany,Bikes,2295,Black
2017-05-13,29,F,Germany,Bikes,2295,White
2022-07-28,29,F,Germany,Bikes,2295,White
2021-07-28,29,F,Germany,Bikes,2295,Red
2019-08-03,29,F,Germany,Bikes,2295,Green
2022-08-03,29,F,Germany,Bikes,2295,Black
2019-06-30,29,M,Germany,Bikes,2320,White
2019-06-30,29,M,Germany,Bikes,2320,Green
2019-03-11,29,M,Germany,Bikes,2320,Black
2017-03-11,29,M,Germany,Bikes,2320,Green
2016-07-11,29,M,Germany,Bikes,2320,White
2016-07-11,29,M,Germany,Bikes,2320,Green
2023-06-11,29,M,Germany,Bikes,2320,White
2022-06-11,29,M,Germany,Bikes,2320,Red
2019-05-22,29,M,Germany,Bikes,2295,Blue
2018-05-22,29,M,Germany,Bikes,2295,Blue
2019-08-04,29,M,Germany,Bikes,2295,Black
2022-08-04,29,M,Germany,Bikes,2295,Green
2021-10-31,29,M,Germany,Bikes,2295,Black
2014-10-31,29,M,Germany,Bikes,2295,Black
2018-12-22,29,M,Germany,Bikes,2295,White
2013-12-22,29,M,Germany,Bikes,2295,White
2017-04-03,29,F,Germany,Bikes,769,White
2017-04-03,29,F,Germany,Bikes,769,Green
2022-04-28,29,F,Germany,Bikes,769,Green
2023-04-28,29,F,Germany,Bikes,769,Red
2023-05-31,29,F,Germany,Bikes,769,Black
2022-05-31,29,F,Germany,Bikes,769,Blue
2018-11-09,29,F,Germany,Bikes,2320,Blue
2015-11-09,29,F,Germany,Bikes,2320,Red
2022-02-14,29,F,Germany,Bikes,2320,Red
2016-02-14,29,F,Germany,Bikes,2320,Green
2016-04-26,29,F,Germany,Bikes,2320,Black
2017-04-26,29,F,Germany,Bikes,2320,Red
2013-10-11,29,M,Germany,Bikes,2320,Red
2015-10-11,29,M,Germany,Bikes,2320,Red
2015-04-02,29,M,Germany,Bikes,2320,Red
2022-04-02,29,M,Germany,Bikes,2320,White
2016-11-03,29,M,Germany,Bikes,3578,Black
2018-11-03,29,M,Germany,Bikes,3578,Green
2020-11-26,29,M,Germany,Bikes,3578,White
2020-11-26,29,M,Germany,Bikes,3578,Red
2023-04-30,29,M,Germany,Bikes,3578,Green
2020-04-30,29,M,Germany,Bikes,3578,White
2022-10-12,29,M,Germany,Bikes,3578,Blue
2014-10-12,29,M,Germany,Bikes,3578,White
2014-10-17,29,M,Germany,Bikes,3578,Black
2021-10-17,29,M,Germany,Bikes,3578,Blue
2017-11-10,29,M,Germany,Bikes,3578,Green
2019-11-10,29,M,Germany,Bikes,3578,White
2022-12-08,29,M,Germany,Bikes,3578,Black
2014-12-08,29,M,Germany,Bikes,3578,White
2014-01-28,29,M,Germany,Bikes,3578,White
2023-01-28,29,M,Germany,Bikes,3578,Red
2021-03-06,29,M,Germany,Bikes,3578,Red
2019-03-06,29,M,Germany,Bikes,3578,White
2016-03-04,29,M,Germany,Bikes,540,Blue
2020-03-04,29,M,Germany,Bikes,540,Red
2015-01-28,29,M,Germany,Bikes,3578,Blue
2023-01-28,29,M,Germany,Bikes,3578,Black
2018-04-19,29,M,Germany,Bikes,3578,White
2020-04-19,29,M,Germany,Bikes,3578,White
2019-12-12,29,M,Germany,Bikes,3578,Black
2015-12-12,29,M,Germany,Bikes,3578,Green
2019-04-01,29,M,Germany,Bikes,3578,Red
2023-04-01,29,M,Germany,Bikes,3578,Black
2021-04-17,29,M,Germany,Bikes,3578,Red
2018-04-17,29,M,Germany,Bikes,3578,Red
2020-05-27,29,M,Germany,Bikes,3578,Black
2023-05-27,29,M,Germany,Bikes,3578,Blue
2022-06-09,29,M,Germany,Bikes,3578,Blue
2016-06-09,29,M,Germany,Bikes,3578,Red
2019-06-18,29,M,Germany,Bikes,3578,White
2023-06-18,29,M,Germany,Bikes,3578,White
2021-03-20,29,F,Germany,Bikes,3578,Black
2023-03-20,29,F,Germany,Bikes,3578,Green
2019-01-04,29,F,Germany,Bikes,3578,Black
2020-01-04,29,F,Germany,Bikes,3578,Blue
2015-05-07,29,F,Germany,Bikes,3578,Green
2016-05-07,29,F,Germany,Bikes,3578,White
2022-05-16,29,F,Germany,Bikes,3578,Black
2023-05-16,29,F,Germany,Bikes,3578,White
2019-06-05,29,F,Germany,Bikes,3578,White
2018-06-05,29,F,Germany,Bikes,3578,Green
2017-05-18,29,F,Germany,Bikes,1701,White
2018-05-18,29,F,Germany,Bikes,1701,Red
2020-12-13,29,F,Germany,Bikes,1701,Green
2021-12-13,29,F,Germany,Bikes,1701,Green
2014-01-02,29,F,Germany,Bikes,1701,Black
2015-01-02,29,F,Germany,Bikes,1701,Green
2019-01-13,29,F,Germany,Bikes,1701,Red
2021-01-13,29,F,Germany,Bikes,1701,White
2015-05-06,29,F,Germany,Bikes,1701,Red
2022-05-06,29,F,Germany,Bikes,1701,Black
2015-07-24,29,M,Germany,Bikes,540,White
2018-07-24,29,M,Germany,Bikes,540,Green
2021-03-08,29,F,Germany,Bikes,540,Black
2015-03-08,29,F,Germany,Bikes,540,Green
2018-11-22,29,F,Germany,Bikes,540,Red
2013-11-22,29,F,Germany,Bikes,540,Black
2023-12-27,29,F,Germany,Bikes,540,Green
2018-12-27,29,F,Germany,Bikes,540,Blue
2014-03-27,29,F,Germany,Bikes,540,Black
2013-03-27,29,F,Germany,Bikes,540,Red
2016-04-11,29,M,Germany,Bikes,540,Black
2018-04-11,29,M,Germany,Bikes,540,Black
2014-04-13,29,M,Germany,Bikes,540,Black
2022-04-13,29,M,Germany,Bikes,540,Blue
2021-07-08,29,M,Germany,Bikes,540,Green
2013-07-08,29,M,Germany,Bikes,540,Blue
2020-12-06,29,M,Germany,Bikes,540,Blue
2020-12-06,29,M,Germany,Bikes,540,Green
2019-04-06,29,M,Germany,Bikes,540,Green
2014-04-06,29,M,Germany,Bikes,540,Black
2023-04-23,29,M,Germany,Bikes,540,Red
2019-04-23,29,M,Germany,Bikes,540,Blue
2017-04-13,29,F,Germany,Bikes,1701,Red
2022-04-13,29,F,Germany,Bikes,1701,White
2017-08-12,29,F,Germany,Bikes,1701,Blue
2022-08-12,29,F,Germany,Bikes,1701,Black
2021-10-29,29,F,Germany,Bikes,1701,White
2023-10-29,29,F,Germany,Bikes,1701,Red
2013-12-22,29,F,Germany,Bikes,1701,Green
2015-12-22,29,F,Germany,Bikes,1701,Red
2016-03-17,29,F,Germany,Bikes,1701,White
2017-03-17,29,F,Germany,Bikes,1701,Blue
2017-03-19,29,F,Germany,Bikes,1701,Black
2021-03-19,29,F,Germany,Bikes,1701,Blue
2016-06-27,29,F,Germany,Bikes,1701,Red
2017-06-27,29,F,Germany,Bikes,1701,Blue
2014-04-03,29,F,Germany,Bikes,540,Black
2015-04-03,29,F,Germany,Bikes,540,White
2021-03-07,29,F,Germany,Bikes,3578,Red
2023-03-07,29,F,Germany,Bikes,3578,Green
2016-05-03,29,F,Germany,Bikes,3578,Black
2019-05-03,29,F,Germany,Bikes,3578,White
2022-06-23,29,F,Germany,Bikes,3578,Black
2014-06-23,29,F,Germany,Bikes,3578,Black
2016-07-04,29,F,Germany,Bikes,3578,Blue
2022-07-04,29,F,Germany,Bikes,3578,Green
2017-10-31,29,M,Germany,Accessories,35,Red
2015-10-31,29,M,Germany,Accessories,35,Blue
2013-10-31,29,M,Germany,Accessories,35,Green
2021-10-31,29,M,Germany,Accessories,35,Red
2014-11-07,29,M,Germany,Accessories,35,Blue
2023-11-07,29,M,Germany,Accessories,35,White
2023-06-09,29,M,Germany,Accessories,35,White
2014-06-09,29,M,Germany,Accessories,35,Black
2020-10-02,29,F,Germany,Accessories,29,White
2021-10-02,29,F,Germany,Accessories,29,Green
2016-10-02,29,F,Germany,Accessories,29,Green
2020-10-02,29,F,Germany,Accessories,29,Black
2018-04-26,29,F,Germany,Accessories,29,Green
2018-04-26,29,F,Germany,Accessories,29,Red
2014-04-26,29,F,Germany,Accessories,29,Green
2022-04-26,29,F,Germany,Accessories,29,Green
2021-05-07,29,F,Germany,Accessories,29,Green
2021-05-07,29,F,Germany,Accessories,29,Black
2015-05-07,29,F,Germany,Accessories,29,Black
2013-05-07,29,F,Germany,Accessories,29,White
2019-07-27,29,F,Germany,Accessories,29,Blue
2020-07-27,29,F,Germany,Accessories,29,White
2016-12-07,29,F,Germany,Accessories,21,Red
2013-12-07,29,F,Germany,Accessories,21,White
2015-12-07,29,F,Germany,Accessories,21,Green
2019-12-07,29,F,Germany,Accessories,21,Red
2014-07-08,29,F,Germany,Bikes,2384,Red
2015-07-08,29,F,Germany,Bikes,2384,Green
2015-01-12,29,F,Germany,Bikes,2384,White
2015-01-12,29,F,Germany,Bikes,2384,Black
2013-01-22,29,F,Germany,Bikes,2384,Green
2016-01-22,29,F,Germany,Bikes,2384,White
2018-08-04,29,F,Germany,Bikes,742,Red
2018-08-04,29,F,Germany,Bikes,742,White
2023-12-25,29,F,Germany,Bikes,742,Blue
2019-12-25,29,F,Germany,Bikes,742,Red
2014-12-26,29,F,Germany,Bikes,742,Red
2022-12-26,29,F,Germany,Bikes,742,White
2013-03-07,29,F,Germany,Bikes,742,Blue
2018-03-07,29,F,Germany,Bikes,742,Green
2022-03-28,29,F,Germany,Bikes,742,White
2018-03-28,29,F,Germany,Bikes,742,White
2023-01-16,29,F,Germany,Bikes,1215,Blue
2013-01-16,29,F,Germany,Bikes,1215,Black
2020-06-10,29,F,Germany,Bikes,1215,Red
2018-06-10,29,F,Germany,Bikes,1215,Green
2021-07-05,29,M,Germany,Bikes,742,Black
2019-07-05,29,M,Germany,Bikes,742,Blue
2015-04-28,29,M,Germany,Bikes,742,Black
2013-04-28,29,M,Germany,Bikes,742,Blue
2021-05-03,29,M,Germany,Bikes,742,Black
2018-05-03,29,M,Germany,Bikes,742,Green
2021-03-26,29,F,Germany,Bikes,2384,White
